disclosure_id,politician_name,chamber,ticker,transaction_type,transaction_date,disclosure_date,reporting_lag_days,amount_range,signal_confidence,horizon_days,stock_return,spy_return,alpha
2242,"David A Perdue , Jr",Senate,ENB,BUY,2020-03-13,2020-03-13,1,"$1,001 - $15,000",50.8,90,0.0026,0.1227,-0.1202
2242,"David A Perdue , Jr",Senate,ENB,BUY,2020-03-13,2020-03-13,1,"$1,001 - $15,000",50.8,30,-0.0721,0.039,-0.1111
2241,"David A Perdue , Jr",Senate,TRP,BUY,2020-03-13,2020-03-13,5,"$1,001 - $15,000",50.8,180,0.1213,0.2747,-0.1534
2241,"David A Perdue , Jr",Senate,TRP,BUY,2020-03-13,2020-03-13,5,"$1,001 - $15,000",50.8,90,0.0214,0.1227,-0.1013
2076,Kelly Loeffler,Senate,DG,SELL,2020-03-12,2020-03-12,2,"$50,001 - $100,000",57.5,90,-0.3422,-0.2933,-0.0489
2076,Kelly Loeffler,Senate,DG,SELL,2020-03-12,2020-03-12,2,"$50,001 - $100,000",57.5,30,-0.1947,-0.1279,-0.0669
2076,Kelly Loeffler,Senate,DG,SELL,2020-03-12,2020-03-12,2,"$50,001 - $100,000",57.5,180,-0.3608,-0.3568,-0.004
2373,Kelly Loeffler,Senate,ICE,SELL,2020-03-11,2020-03-11,21,"$5,000,001 - $25,000,000",100.0,30,-0.0174,-0.02,0.0026
2373,Kelly Loeffler,Senate,ICE,SELL,2020-03-11,2020-03-11,21,"$5,000,001 - $25,000,000",100.0,90,-0.1345,-0.1761,0.0416
2373,Kelly Loeffler,Senate,ICE,SELL,2020-03-11,2020-03-11,21,"$5,000,001 - $25,000,000",100.0,180,-0.169,-0.2615,0.0925
2200,Sheldon Whitehouse,Senate,SIEGY,SELL,2020-03-11,2020-03-11,13,"$15,001 - $50,000",53.25,180,-0.5582,-0.2615,-0.2967
2349,Kelly Loeffler,Senate,BKNG,SELL,2020-03-11,2020-03-11,9,"$1,001 - $15,000",50.8,30,0.0152,-0.02,0.0351
2237,"David A Perdue , Jr",Senate,GEL,SELL,2020-03-11,2020-03-11,7,"$1,001 - $15,000",50.8,180,0.0486,-0.2615,0.3101
2237,"David A Perdue , Jr",Senate,GEL,SELL,2020-03-11,2020-03-11,7,"$1,001 - $15,000",50.8,90,-0.8184,-0.1761,-0.6423
2200,Sheldon Whitehouse,Senate,SIEGY,SELL,2020-03-11,2020-03-11,13,"$15,001 - $50,000",53.25,90,-0.3625,-0.1761,-0.1864
2200,Sheldon Whitehouse,Senate,SIEGY,SELL,2020-03-11,2020-03-11,13,"$15,001 - $50,000",53.25,30,-0.0083,-0.02,0.0116
2199,Sheldon Whitehouse,Senate,CGNX,SELL,2020-03-11,2020-03-11,19,"$15,001 - $50,000",53.25,180,-0.6068,-0.2615,-0.3453
2199,Sheldon Whitehouse,Senate,CGNX,SELL,2020-03-11,2020-03-11,19,"$15,001 - $50,000",53.25,90,-0.4596,-0.1761,-0.2835
2199,Sheldon Whitehouse,Senate,CGNX,SELL,2020-03-11,2020-03-11,19,"$15,001 - $50,000",53.25,30,-0.1723,-0.02,-0.1524
2198,Sheldon Whitehouse,Senate,ILMN,SELL,2020-03-11,2020-03-11,13,"$1,001 - $15,000",50.8,180,-0.3918,-0.2615,-0.1303
2198,Sheldon Whitehouse,Senate,ILMN,SELL,2020-03-11,2020-03-11,13,"$1,001 - $15,000",50.8,90,-0.4543,-0.1761,-0.2782
2198,Sheldon Whitehouse,Senate,ILMN,SELL,2020-03-11,2020-03-11,13,"$1,001 - $15,000",50.8,30,-0.1691,-0.02,-0.1492
2237,"David A Perdue , Jr",Senate,GEL,SELL,2020-03-11,2020-03-11,7,"$1,001 - $15,000",50.8,30,0.1367,-0.02,0.1566
2349,Kelly Loeffler,Senate,BKNG,SELL,2020-03-11,2020-03-11,9,"$1,001 - $15,000",50.8,90,-0.2326,-0.1761,-0.0565
2349,Kelly Loeffler,Senate,BKNG,SELL,2020-03-11,2020-03-11,9,"$1,001 - $15,000",50.8,180,-0.3295,-0.2615,-0.068
2370,Kelly Loeffler,Senate,ICE,SELL,2020-03-11,2020-03-11,26,"$5,000,001 - $25,000,000",100.0,30,-0.0174,-0.02,0.0026
2370,Kelly Loeffler,Senate,ICE,SELL,2020-03-11,2020-03-11,26,"$5,000,001 - $25,000,000",100.0,90,-0.1345,-0.1761,0.0416
2370,Kelly Loeffler,Senate,ICE,SELL,2020-03-11,2020-03-11,26,"$5,000,001 - $25,000,000",100.0,180,-0.169,-0.2615,0.0925
2335,Kelly Loeffler,Senate,CVX,BUY,2020-03-10,2020-03-10,13,"$100,001 - $250,000",67.5,180,-0.0076,0.2,-0.2076
2235,"David A Perdue , Jr",Senate,FOXA,BUY,2020-03-10,2020-03-10,9,"$1,001 - $15,000",50.8,90,0.1158,0.1272,-0.0114
2336,Kelly Loeffler,Senate,DD,BUY,2020-03-10,2020-03-10,5,"$1,001 - $15,000",50.8,90,0.5055,0.1272,0.3783
2336,Kelly Loeffler,Senate,DD,BUY,2020-03-10,2020-03-10,5,"$1,001 - $15,000",50.8,180,0.5603,0.2,0.3604
2350,Kelly Loeffler,Senate,BKNG,SELL,2020-03-10,2020-03-10,32,"$15,001 - $50,000",53.25,90,-0.1808,-0.1272,-0.0537
2350,Kelly Loeffler,Senate,BKNG,SELL,2020-03-10,2020-03-10,32,"$15,001 - $50,000",53.25,180,-0.2301,-0.2,-0.0301
2414,"Jerry Moran,",Senate,BRK-B,BUY,2020-03-10,2020-03-10,8,"$1,001 - $15,000",50.8,180,0.0769,0.2,-0.1231
2236,"David A Perdue , Jr",Senate,EAF,BUY,2020-03-10,2020-03-10,10,"$1,001 - $15,000",50.8,180,-0.1291,0.2,-0.3291
2236,"David A Perdue , Jr",Senate,EAF,BUY,2020-03-10,2020-03-10,10,"$1,001 - $15,000",50.8,90,0.1555,0.1272,0.0283
2236,"David A Perdue , Jr",Senate,EAF,BUY,2020-03-10,2020-03-10,10,"$1,001 - $15,000",50.8,30,0.1461,-0.0298,0.1758
2411,"Jerry Moran,",Senate,VWO,SELL,2020-03-10,2020-03-10,38,"$15,001 - $50,000",53.25,30,0.1053,0.0298,0.0755
2235,"David A Perdue , Jr",Senate,FOXA,BUY,2020-03-10,2020-03-10,9,"$1,001 - $15,000",50.8,180,-0.0419,0.2,-0.2419
2336,Kelly Loeffler,Senate,DD,BUY,2020-03-10,2020-03-10,5,"$1,001 - $15,000",50.8,30,0.0698,-0.0298,0.0995
2235,"David A Perdue , Jr",Senate,FOXA,BUY,2020-03-10,2020-03-10,9,"$1,001 - $15,000",50.8,30,-0.1072,-0.0298,-0.0774
2234,"David A Perdue , Jr",Senate,NWSA,BUY,2020-03-10,2020-03-10,16,"$1,001 - $15,000",50.8,180,0.3843,0.2,0.1843
2234,"David A Perdue , Jr",Senate,NWSA,BUY,2020-03-10,2020-03-10,16,"$1,001 - $15,000",50.8,90,0.237,0.1272,0.1099
2234,"David A Perdue , Jr",Senate,NWSA,BUY,2020-03-10,2020-03-10,16,"$1,001 - $15,000",50.8,30,-0.1213,-0.0298,-0.0915
2233,"David A Perdue , Jr",Senate,M,BUY,2020-03-10,2020-03-10,16,"$1,001 - $15,000",50.8,180,-0.2302,0.2,-0.4302
2414,"Jerry Moran,",Senate,BRK-B,BUY,2020-03-10,2020-03-10,8,"$1,001 - $15,000",50.8,90,-0.0058,0.1272,-0.1329
2233,"David A Perdue , Jr",Senate,M,BUY,2020-03-10,2020-03-10,16,"$1,001 - $15,000",50.8,90,-0.039,0.1272,-0.1662
2233,"David A Perdue , Jr",Senate,M,BUY,2020-03-10,2020-03-10,16,"$1,001 - $15,000",50.8,30,-0.3298,-0.0298,-0.3001
2232,"David A Perdue , Jr",Senate,MSM,BUY,2020-03-10,2020-03-10,12,"$1,001 - $15,000",50.8,180,0.2827,0.2,0.0827
2232,"David A Perdue , Jr",Senate,MSM,BUY,2020-03-10,2020-03-10,12,"$1,001 - $15,000",50.8,90,0.4117,0.1272,0.2846
2232,"David A Perdue , Jr",Senate,MSM,BUY,2020-03-10,2020-03-10,12,"$1,001 - $15,000",50.8,30,0.12,-0.0298,0.1497
2414,"Jerry Moran,",Senate,BRK-B,BUY,2020-03-10,2020-03-10,8,"$1,001 - $15,000",50.8,30,-0.0439,-0.0298,-0.0141
2413,"Jerry Moran,",Senate,XOM,BUY,2020-03-10,2020-03-10,3,"$1,001 - $15,000",50.8,180,-0.0642,0.2,-0.2642
2413,"Jerry Moran,",Senate,XOM,BUY,2020-03-10,2020-03-10,3,"$1,001 - $15,000",50.8,90,0.2854,0.1272,0.1583
2413,"Jerry Moran,",Senate,XOM,BUY,2020-03-10,2020-03-10,3,"$1,001 - $15,000",50.8,30,-0.0065,-0.0298,0.0233
2412,"Jerry Moran,",Senate,HAL,BUY,2020-03-10,2020-03-10,13,"$1,001 - $15,000",50.8,180,0.8585,0.2,0.6585
2412,"Jerry Moran,",Senate,HAL,BUY,2020-03-10,2020-03-10,13,"$1,001 - $15,000",50.8,90,0.9009,0.1272,0.7737
2412,"Jerry Moran,",Senate,HAL,BUY,2020-03-10,2020-03-10,13,"$1,001 - $15,000",50.8,30,-0.052,-0.0298,-0.0222
2411,"Jerry Moran,",Senate,VWO,SELL,2020-03-10,2020-03-10,38,"$15,001 - $50,000",53.25,180,-0.1378,-0.2,0.0622
2411,"Jerry Moran,",Senate,VWO,SELL,2020-03-10,2020-03-10,38,"$15,001 - $50,000",53.25,90,-0.043,-0.1272,0.0842
2350,Kelly Loeffler,Senate,BKNG,SELL,2020-03-10,2020-03-10,32,"$15,001 - $50,000",53.25,30,0.0887,0.0298,0.059
2335,Kelly Loeffler,Senate,CVX,BUY,2020-03-10,2020-03-10,13,"$100,001 - $250,000",67.5,30,-0.0079,-0.0298,0.0219
2335,Kelly Loeffler,Senate,CVX,BUY,2020-03-10,2020-03-10,13,"$100,001 - $250,000",67.5,90,0.2327,0.1272,0.1055
2397,William Cassidy,Senate,TROW,SELL,2020-03-09,2020-03-09,46,"$1,001 - $15,000",50.8,30,-0.0281,-0.0051,-0.023
2397,William Cassidy,Senate,TROW,SELL,2020-03-09,2020-03-09,46,"$1,001 - $15,000",50.8,180,-0.2987,-0.2621,-0.0366
2398,William Cassidy,Senate,PG,SELL,2020-03-09,2020-03-09,21,"$1,001 - $15,000",50.8,30,0.0083,-0.0051,0.0134
2398,William Cassidy,Senate,PG,SELL,2020-03-09,2020-03-09,21,"$1,001 - $15,000",50.8,90,-0.0264,-0.1713,0.145
2398,William Cassidy,Senate,PG,SELL,2020-03-09,2020-03-09,21,"$1,001 - $15,000",50.8,180,-0.2042,-0.2621,0.0579
2399,William Cassidy,Senate,MSFT,SELL,2020-03-09,2020-03-09,3,"$1,001 - $15,000",50.8,30,-0.0963,-0.0051,-0.0912
2401,William Cassidy,Senate,EMR,SELL,2020-03-09,2020-03-09,12,"$1,001 - $15,000",50.8,90,-0.3454,-0.1713,-0.174
2399,William Cassidy,Senate,MSFT,SELL,2020-03-09,2020-03-09,3,"$1,001 - $15,000",50.8,90,-0.2463,-0.1713,-0.075
2401,William Cassidy,Senate,EMR,SELL,2020-03-09,2020-03-09,12,"$1,001 - $15,000",50.8,30,-0.0346,-0.0051,-0.0294
2399,William Cassidy,Senate,MSFT,SELL,2020-03-09,2020-03-09,3,"$1,001 - $15,000",50.8,180,-0.4299,-0.2621,-0.1678
2400,William Cassidy,Senate,MDT,SELL,2020-03-09,2020-03-09,14,"$1,001 - $15,000",50.8,30,-0.0812,-0.0051,-0.076
2400,William Cassidy,Senate,MDT,SELL,2020-03-09,2020-03-09,14,"$1,001 - $15,000",50.8,90,-0.1112,-0.1713,0.0601
2400,William Cassidy,Senate,MDT,SELL,2020-03-09,2020-03-09,14,"$1,001 - $15,000",50.8,180,-0.1591,-0.2621,0.103
2204,James M Inhofe,Senate,C,SELL,2020-03-09,2020-03-09,26,"$50,001 - $100,000",57.5,30,0.1384,-0.0051,0.1436
2204,James M Inhofe,Senate,C,SELL,2020-03-09,2020-03-09,26,"$50,001 - $100,000",57.5,90,-0.158,-0.1713,0.0134
2204,James M Inhofe,Senate,C,SELL,2020-03-09,2020-03-09,26,"$50,001 - $100,000",57.5,180,-0.0437,-0.2621,0.2184
2231,"David A Perdue , Jr",Senate,BRK-B,BUY,2020-03-09,2020-03-09,11,"$1,001 - $15,000",50.8,30,-0.011,0.0051,-0.0161
2231,"David A Perdue , Jr",Senate,BRK-B,BUY,2020-03-09,2020-03-09,11,"$1,001 - $15,000",50.8,90,0.039,0.1713,-0.1324
2231,"David A Perdue , Jr",Senate,BRK-B,BUY,2020-03-09,2020-03-09,11,"$1,001 - $15,000",50.8,180,0.1304,0.2621,-0.1317
2337,Kelly Loeffler,Senate,AIZ,SELL,2020-03-09,2020-03-09,24,"$15,001 - $50,000",53.25,30,0.0214,-0.0051,0.0265
2337,Kelly Loeffler,Senate,AIZ,SELL,2020-03-09,2020-03-09,24,"$15,001 - $50,000",53.25,90,-0.0601,-0.1713,0.1113
2337,Kelly Loeffler,Senate,AIZ,SELL,2020-03-09,2020-03-09,24,"$15,001 - $50,000",53.25,180,-0.1377,-0.2621,0.1243
2338,Kelly Loeffler,Senate,EMR,SELL,2020-03-09,2020-03-09,16,"$1,001 - $15,000",50.8,30,-0.0346,-0.0051,-0.0294
2338,Kelly Loeffler,Senate,EMR,SELL,2020-03-09,2020-03-09,16,"$1,001 - $15,000",50.8,90,-0.3454,-0.1713,-0.174
2338,Kelly Loeffler,Senate,EMR,SELL,2020-03-09,2020-03-09,16,"$1,001 - $15,000",50.8,180,-0.4041,-0.2621,-0.142
2339,Kelly Loeffler,Senate,CR,SELL,2020-03-09,2020-03-09,4,"$15,001 - $50,000",53.25,30,-0.001,-0.0363,0.0354
2339,Kelly Loeffler,Senate,CR,SELL,2020-03-09,2020-03-09,4,"$15,001 - $50,000",53.25,90,-0.1612,-0.0908,-0.0704
2339,Kelly Loeffler,Senate,CR,SELL,2020-03-09,2020-03-09,4,"$15,001 - $50,000",53.25,180,-0.2043,-0.0848,-0.1196
2340,Kelly Loeffler,Senate,HIG,SELL,2020-03-09,2020-03-09,20,"$1,001 - $15,000",50.8,30,0.1699,-0.0051,0.175
2340,Kelly Loeffler,Senate,HIG,SELL,2020-03-09,2020-03-09,20,"$1,001 - $15,000",50.8,90,-0.0094,-0.1713,0.1619
2340,Kelly Loeffler,Senate,HIG,SELL,2020-03-09,2020-03-09,20,"$1,001 - $15,000",50.8,180,0.1075,-0.2621,0.3696
2351,Kelly Loeffler,Senate,HELE,SELL,2020-03-09,2020-03-09,7,"$50,001 - $100,000",57.5,30,0.0329,-0.0051,0.0381
2351,Kelly Loeffler,Senate,HELE,SELL,2020-03-09,2020-03-09,7,"$50,001 - $100,000",57.5,90,-0.2591,-0.1713,-0.0877
2351,Kelly Loeffler,Senate,HELE,SELL,2020-03-09,2020-03-09,7,"$50,001 - $100,000",57.5,180,-0.3743,-0.2621,-0.1122
2353,Kelly Loeffler,Senate,TJX,SELL,2020-03-09,2020-03-09,7,"$15,001 - $50,000",53.25,30,0.1414,-0.0051,0.1466
2353,Kelly Loeffler,Senate,TJX,SELL,2020-03-09,2020-03-09,7,"$15,001 - $50,000",53.25,90,-0.001,-0.1713,0.1703
2353,Kelly Loeffler,Senate,TJX,SELL,2020-03-09,2020-03-09,7,"$15,001 - $50,000",53.25,180,0.0353,-0.2621,0.2974
2410,William Cassidy,Senate,DOW,BUY,2020-03-09,2020-03-09,34,"$1,001 - $15,000",50.8,180,0.6453,0.2621,0.3832
2410,William Cassidy,Senate,DOW,BUY,2020-03-09,2020-03-09,34,"$1,001 - $15,000",50.8,90,0.466,0.1713,0.2946
2410,William Cassidy,Senate,DOW,BUY,2020-03-09,2020-03-09,34,"$1,001 - $15,000",50.8,30,0.1395,0.0051,0.1344
2409,William Cassidy,Senate,JNJ,BUY,2020-03-09,2020-03-09,3,"$1,001 - $15,000",50.8,180,0.1039,0.2621,-0.1582
2409,William Cassidy,Senate,JNJ,BUY,2020-03-09,2020-03-09,3,"$1,001 - $15,000",50.8,90,0.0871,0.1713,-0.0843
2409,William Cassidy,Senate,JNJ,BUY,2020-03-09,2020-03-09,3,"$1,001 - $15,000",50.8,30,0.05,0.0051,0.0448
2408,William Cassidy,Senate,MMM,BUY,2020-03-09,2020-03-09,11,"$1,001 - $15,000",50.8,180,0.1727,0.2621,-0.0894
2408,William Cassidy,Senate,MMM,BUY,2020-03-09,2020-03-09,11,"$1,001 - $15,000",50.8,90,0.1736,0.1713,0.0023
2408,William Cassidy,Senate,MMM,BUY,2020-03-09,2020-03-09,11,"$1,001 - $15,000",50.8,30,0.0342,0.0051,0.0291
2407,William Cassidy,Senate,PSX,BUY,2020-03-09,2020-03-09,41,"$1,001 - $15,000",50.8,180,-0.0242,0.2621,-0.2863
2407,William Cassidy,Senate,PSX,BUY,2020-03-09,2020-03-09,41,"$1,001 - $15,000",50.8,90,0.4255,0.1713,0.2542
2407,William Cassidy,Senate,PSX,BUY,2020-03-09,2020-03-09,41,"$1,001 - $15,000",50.8,30,0.0259,0.0051,0.0208
2406,William Cassidy,Senate,VFC,BUY,2020-03-09,2020-03-09,3,"$1,001 - $15,000",50.8,180,0.1012,0.2621,-0.1609
2406,William Cassidy,Senate,VFC,BUY,2020-03-09,2020-03-09,3,"$1,001 - $15,000",50.8,90,0.0949,0.1713,-0.0765
2406,William Cassidy,Senate,VFC,BUY,2020-03-09,2020-03-09,3,"$1,001 - $15,000",50.8,30,-0.0705,0.0051,-0.0757
2405,William Cassidy,Senate,T,SELL,2020-03-09,2020-03-09,7,"$1,001 - $15,000",50.8,180,0.112,-0.2621,0.3741
2405,William Cassidy,Senate,T,SELL,2020-03-09,2020-03-09,7,"$1,001 - $15,000",50.8,90,0.0332,-0.1713,0.2046
2405,William Cassidy,Senate,T,SELL,2020-03-09,2020-03-09,7,"$1,001 - $15,000",50.8,30,0.1182,-0.0051,0.1233
2404,William Cassidy,Senate,AMGN,SELL,2020-03-09,2020-03-09,5,"$1,001 - $15,000",50.8,180,-0.2691,-0.2621,-0.007
2404,William Cassidy,Senate,AMGN,SELL,2020-03-09,2020-03-09,5,"$1,001 - $15,000",50.8,90,-0.1453,-0.1713,0.026
2404,William Cassidy,Senate,AMGN,SELL,2020-03-09,2020-03-09,5,"$1,001 - $15,000",50.8,30,-0.105,-0.0051,-0.0998
2403,William Cassidy,Senate,AAPL,SELL,2020-03-09,2020-03-09,10,"$1,001 - $15,000",50.8,180,-0.826,-0.2621,-0.5639
2403,William Cassidy,Senate,AAPL,SELL,2020-03-09,2020-03-09,10,"$1,001 - $15,000",50.8,90,-0.2488,-0.1713,-0.0775
2403,William Cassidy,Senate,AAPL,SELL,2020-03-09,2020-03-09,10,"$1,001 - $15,000",50.8,30,0.0004,-0.0051,0.0055
2402,William Cassidy,Senate,BLK,SELL,2020-03-09,2020-03-09,32,"$1,001 - $15,000",50.8,180,-0.3647,-0.2621,-0.1026
2402,William Cassidy,Senate,BLK,SELL,2020-03-09,2020-03-09,32,"$1,001 - $15,000",50.8,90,-0.3371,-0.1713,-0.1657
2402,William Cassidy,Senate,BLK,SELL,2020-03-09,2020-03-09,32,"$1,001 - $15,000",50.8,30,-0.0763,-0.0051,-0.0711
2401,William Cassidy,Senate,EMR,SELL,2020-03-09,2020-03-09,12,"$1,001 - $15,000",50.8,180,-0.4041,-0.2621,-0.142
2386,Pat Roberts,Senate,WMT,SELL,2020-03-09,2020-03-09,8,"$1,001 - $15,000",50.8,30,-0.0445,-0.0051,-0.0394
2386,Pat Roberts,Senate,WMT,SELL,2020-03-09,2020-03-09,8,"$1,001 - $15,000",50.8,90,-0.0467,-0.1713,0.1246
2386,Pat Roberts,Senate,WMT,SELL,2020-03-09,2020-03-09,8,"$1,001 - $15,000",50.8,180,-0.2349,-0.2621,0.0271
2396,William Cassidy,Senate,WMT,SELL,2020-03-09,2020-03-09,28,"$1,001 - $15,000",50.8,30,-0.0445,-0.0051,-0.0394
2396,William Cassidy,Senate,WMT,SELL,2020-03-09,2020-03-09,28,"$1,001 - $15,000",50.8,90,-0.0467,-0.1713,0.1246
2396,William Cassidy,Senate,WMT,SELL,2020-03-09,2020-03-09,28,"$1,001 - $15,000",50.8,180,-0.2349,-0.2621,0.0271
2397,William Cassidy,Senate,TROW,SELL,2020-03-09,2020-03-09,46,"$1,001 - $15,000",50.8,90,-0.25,-0.1713,-0.0787
2228,"David A Perdue , Jr",Senate,BRK-B,BUY,2020-03-06,2020-03-06,1,"$15,001 - $50,000",53.25,90,-0.0676,0.0529,-0.1205
2229,"David A Perdue , Jr",Senate,BAC,SELL,2020-03-06,2020-03-06,28,"$1,001 - $15,000",50.8,30,0.2209,0.1607,0.0602
2229,"David A Perdue , Jr",Senate,BAC,SELL,2020-03-06,2020-03-06,28,"$1,001 - $15,000",50.8,90,-0.0489,-0.0529,0.004
2229,"David A Perdue , Jr",Senate,BAC,SELL,2020-03-06,2020-03-06,28,"$1,001 - $15,000",50.8,180,-0.0191,-0.2149,0.1958
2230,"David A Perdue , Jr",Senate,BRK-B,BUY,2020-03-06,2020-03-06,10,"$15,001 - $50,000",53.25,30,-0.1342,-0.1607,0.0265
2230,"David A Perdue , Jr",Senate,BRK-B,BUY,2020-03-06,2020-03-06,10,"$15,001 - $50,000",53.25,90,-0.0676,0.0529,-0.1205
2230,"David A Perdue , Jr",Senate,BRK-B,BUY,2020-03-06,2020-03-06,10,"$15,001 - $50,000",53.25,180,0.0762,0.2149,-0.1387
2393,Pat Roberts,Senate,AAPL,BUY,2020-03-06,2020-03-06,14,"$15,001 - $50,000",53.25,180,0.8267,0.2149,0.6118
2393,Pat Roberts,Senate,AAPL,BUY,2020-03-06,2020-03-06,14,"$15,001 - $50,000",53.25,90,0.1182,0.0529,0.0653
2393,Pat Roberts,Senate,AAPL,BUY,2020-03-06,2020-03-06,14,"$15,001 - $50,000",53.25,30,-0.1648,-0.1607,-0.004
2392,Pat Roberts,Senate,NVDA,BUY,2020-03-06,2020-03-06,15,"$50,001 - $100,000",57.5,180,1.1587,0.2149,0.9438
2352,Kelly Loeffler,Senate,BKNG,BUY,2020-03-06,2020-03-06,8,"$15,001 - $50,000",53.25,30,-0.2366,-0.1607,-0.0759
2352,Kelly Loeffler,Senate,BKNG,BUY,2020-03-06,2020-03-06,8,"$15,001 - $50,000",53.25,90,0.081,0.0529,0.0281
2352,Kelly Loeffler,Senate,BKNG,BUY,2020-03-06,2020-03-06,8,"$15,001 - $50,000",53.25,180,0.2088,0.2149,-0.0061
2387,Pat Roberts,Senate,NFLX,BUY,2020-03-06,2020-03-06,7,"$100,001 - $250,000",67.5,30,-0.0195,-0.1607,0.1412
2387,Pat Roberts,Senate,NFLX,BUY,2020-03-06,2020-03-06,7,"$100,001 - $250,000",67.5,90,0.1229,0.0529,0.0701
2387,Pat Roberts,Senate,NFLX,BUY,2020-03-06,2020-03-06,7,"$100,001 - $250,000",67.5,180,0.4983,0.2149,0.2834
2392,Pat Roberts,Senate,NVDA,BUY,2020-03-06,2020-03-06,15,"$50,001 - $100,000",57.5,90,0.3187,0.0529,0.2658
2392,Pat Roberts,Senate,NVDA,BUY,2020-03-06,2020-03-06,15,"$50,001 - $100,000",57.5,30,-0.0832,-0.1607,0.0775
2391,Pat Roberts,Senate,NFLX,BUY,2020-03-06,2020-03-06,15,"$100,001 - $250,000",67.5,180,0.4983,0.2149,0.2834
2391,Pat Roberts,Senate,NFLX,BUY,2020-03-06,2020-03-06,15,"$100,001 - $250,000",67.5,90,0.1229,0.0529,0.0701
2391,Pat Roberts,Senate,NFLX,BUY,2020-03-06,2020-03-06,15,"$100,001 - $250,000",67.5,30,-0.0195,-0.1607,0.1412
2228,"David A Perdue , Jr",Senate,BRK-B,BUY,2020-03-06,2020-03-06,1,"$15,001 - $50,000",53.25,180,0.0762,0.2149,-0.1387
2228,"David A Perdue , Jr",Senate,BRK-B,BUY,2020-03-06,2020-03-06,1,"$15,001 - $50,000",53.25,30,-0.1342,-0.1607,0.0265
2225,"David A Perdue , Jr",Senate,BRK-B,BUY,2020-03-05,2020-03-05,33,"$1,001 - $15,000",50.8,30,-0.1465,-0.1746,0.0281
2225,"David A Perdue , Jr",Senate,BRK-B,BUY,2020-03-05,2020-03-05,33,"$1,001 - $15,000",50.8,90,-0.0868,0.0382,-0.125
2225,"David A Perdue , Jr",Senate,BRK-B,BUY,2020-03-05,2020-03-05,33,"$1,001 - $15,000",50.8,180,0.0459,0.1778,-0.1319
2226,"David A Perdue , Jr",Senate,BRK-B,BUY,2020-03-05,2020-03-05,16,"$15,001 - $50,000",53.25,30,-0.1465,-0.1746,0.0281
2226,"David A Perdue , Jr",Senate,BRK-B,BUY,2020-03-05,2020-03-05,16,"$15,001 - $50,000",53.25,90,-0.0868,0.0382,-0.125
2227,"David A Perdue , Jr",Senate,URBN,BUY,2020-03-05,2020-03-05,8,"$1,001 - $15,000",50.8,30,-0.3528,-0.1746,-0.1782
2224,"David A Perdue , Jr",Senate,KR,SELL,2020-03-05,2020-03-05,23,"$15,001 - $50,000",53.25,90,0.019,-0.0382,0.0572
2224,"David A Perdue , Jr",Senate,KR,SELL,2020-03-05,2020-03-05,23,"$15,001 - $50,000",53.25,180,-0.0682,-0.1778,0.1096
2227,"David A Perdue , Jr",Senate,URBN,BUY,2020-03-05,2020-03-05,8,"$1,001 - $15,000",50.8,90,-0.0046,0.0382,-0.0428
2227,"David A Perdue , Jr",Senate,URBN,BUY,2020-03-05,2020-03-05,8,"$1,001 - $15,000",50.8,180,0.188,0.1778,0.0102
2226,"David A Perdue , Jr",Senate,BRK-B,BUY,2020-03-05,2020-03-05,16,"$15,001 - $50,000",53.25,180,0.0459,0.1778,-0.1319
2223,"David A Perdue , Jr",Senate,URBN,BUY,2020-03-05,2020-03-05,14,"$1,001 - $15,000",50.8,30,-0.3528,-0.1746,-0.1782
2223,"David A Perdue , Jr",Senate,URBN,BUY,2020-03-05,2020-03-05,14,"$1,001 - $15,000",50.8,90,-0.0046,0.0382,-0.0428
2223,"David A Perdue , Jr",Senate,URBN,BUY,2020-03-05,2020-03-05,14,"$1,001 - $15,000",50.8,180,0.188,0.1778,0.0102
2224,"David A Perdue , Jr",Senate,KR,SELL,2020-03-05,2020-03-05,23,"$15,001 - $50,000",53.25,30,0.0353,0.1746,-0.1393
2220,"David A Perdue , Jr",Senate,URBN,BUY,2020-03-04,2020-03-04,4,"$1,001 - $15,000",50.8,90,-0.1593,-0.0095,-0.1499
2341,Kelly Loeffler,Senate,AMGN,SELL,2020-03-04,2020-03-04,32,"$15,001 - $50,000",53.25,30,0.0451,0.202,-0.1569
2441,"A. Mitchell Mcconnell, Jr.",Senate,WFC,BUY,2020-03-04,2020-03-04,15,"$1,001 - $15,000",50.8,30,-0.3664,-0.202,-0.1644
2220,"David A Perdue , Jr",Senate,URBN,BUY,2020-03-04,2020-03-04,4,"$1,001 - $15,000",50.8,30,-0.4033,-0.202,-0.2012
2219,"David A Perdue , Jr",Senate,URBN,BUY,2020-03-04,2020-03-04,17,"$1,001 - $15,000",50.8,180,0.1,0.128,-0.028
2341,Kelly Loeffler,Senate,AMGN,SELL,2020-03-04,2020-03-04,32,"$15,001 - $50,000",53.25,90,-0.0471,0.0095,-0.0566
2341,Kelly Loeffler,Senate,AMGN,SELL,2020-03-04,2020-03-04,32,"$15,001 - $50,000",53.25,180,-0.1935,-0.128,-0.0655
2342,Kelly Loeffler,Senate,AIG,SELL,2020-03-04,2020-03-04,17,"$1,001 - $15,000",50.8,30,0.513,0.202,0.3109
2219,"David A Perdue , Jr",Senate,URBN,BUY,2020-03-04,2020-03-04,17,"$1,001 - $15,000",50.8,90,-0.1593,-0.0095,-0.1499
